2,1776981325.821101,80.025852,-44.226124,130.750287,-49.672168,-44.274566,40.105430,-49.715253
0,1776981325.841472,80.046223,0.015777,-2.743924,-3.362948,0.016494,-2.446846,-3.015095
3,1776981325.841472,80.046223,22.042157,-41.035353,5.219635,22.170589,-40.532511,5.217225
2,1776981325.841472,80.046223,-43.913859,130.782991,-49.547157,-43.962301,40.138134,-49.590242
0,1776981325.861398,80.066149,0.019875,-2.343734,-3.143821,0.020592,-2.046655,-2.795968
3,1776981325.861398,80.066149,22.089362,-41.085064,5.226404,22.217794,-40.582222,5.223993
2,1776981325.861398,80.066149,-43.451426,130.248537,-48.731363,-43.499868,39.603680,-48.774449
0,1776981325.882518,80.087269,0.015607,-2.705624,-3.447496,0.016325,-2.408546,-3.099643
3,1776981325.882518,80.087269,22.707959,-41.745395,5.327298,22.836392,-41.242552,5.324888
2,1776981325.882518,80.087269,-43.489789,130.891657,-49.468762,-43.538231,40.246801,-49.511847
0,1776981325.901822,80.106572,0.002243,-2.896888,-3.038335,0.002961,-2.599810,-2.690483
3,1776981325.901822,80.106572,22.057232,-41.220590,5.301252,22.185664,-40.717747,5.298842
2,1776981325.901822,80.106572,-43.870071,130.824276,-49.580541,-43.918513,40.179419,-49.623626
0,1776981325.922570,80.127321,0.020020,-2.755159,-3.487823,0.020737,-2.458081,-3.139970
3,1776981325.922570,80.127321,22.313474,-41.730120,5.454429,22.441907,-41.227278,5.452018
2,1776981325.922570,80.127321,-43.748592,130.770163,-49.457084,-43.797034,40.125306,-49.500169
0,1776981325.946556,80.151306,0.002620,-3.083147,-3.173737,0.003337,-2.786069,-2.825885
3,1776981325.946556,80.151306,22.076375,-41.300198,5.331352,22.204807,-40.797355,5.328942
2,1776981325.946556,80.151306,-43.524180,131.042549,-49.652348,-43.572622,40.397692,-49.695433
0,1776981325.969694,80.174444,0.023646,-2.710424,-3.599257,0.024363,-2.413346,-3.251404
3,1776981325.969694,80.174444,22.036371,-41.058552,5.229148,22.164803,-40.555709,5.226738
2,1776981325.969694,80.174444,-43.499400,130.671640,-49.220312,-43.547842,40.026784,-49.263397
0,1776981325.991387,80.196137,0.008225,-2.783649,-3.081662,0.008942,-2.486571,-2.733809
3,1776981325.991387,80.196137,22.025617,-41.238257,5.322554,22.154050,-40.735415,5.320144
2,1776981325.991387,80.196137,-43.623718,130.667177,-49.289272,-43.672160,40.022321,-49.332358
0,1776981326.013240,80.217991,0.025823,-2.585811,-3.527522,0.026540,-2.288733,-3.179669
3,1776981326.013240,80.217991,22.808346,-41.240342,5.075769,22.936778,-40.737499,5.073358
2,1776981326.013240,80.217991,-43.439511,130.647680,-49.192838,-43.487953,40.002824,-49.235924
0,1776981326.032753,80.237504,0.008403,-3.053801,-3.356600,0.009120,-2.756723,-3.008747
3,1776981326.032753,80.237504,22.758598,-41.228080,5.082551,22.887030,-40.725238,5.080141
2,1776981326.032753,80.237504,-44.784367,131.157304,-50.422756,-44.832809,40.512448,-50.465842
0,1776981326.052657,80.257408,0.025262,-2.601002,-3.410944,0.025979,-2.303924,-3.063091
3,1776981326.052657,80.257408,21.978756,-41.264787,5.347571,22.107188,-40.761945,5.345161
2,1776981326.052657,80.257408,-43.758945,130.563255,-49.222257,-43.807387,39.918398,-49.265343
0,1776981326.072722,80.277473,0.013494,-3.062593,-3.428244,0.014211,-2.765515,-3.080391
3,1776981326.072722,80.277473,22.118026,-41.135096,5.240721,22.246458,-40.632253,5.238311
2,1776981326.072722,80.277473,-43.226322,130.719233,-49.127543,-43.274764,40.074376,-49.170628
0,1776981326.092774,80.297525,0.009956,-2.778607,-3.069409,0.010673,-2.481529,-2.721556
3,1776981326.092774,80.297525,21.700009,-41.807358,5.688698,21.828441,-41.304516,5.686288
2,1776981326.092774,80.297525,-43.296105,130.758025,-49.216530,-43.344547,40.113168,-49.259615
0,1776981326.113239,80.317990,0.012097,-3.032713,-3.457109,0.012814,-2.735635,-3.109256
3,1776981326.113239,80.317990,22.268213,-41.539305,5.384801,22.396645,-41.036463,5.382391
2,1776981326.113239,80.317990,-43.447840,131.099635,-49.690566,-43.496282,40.454778,-49.733652
0,1776981326.133174,80.337925,0.027077,-2.580418,-3.572807,0.027794,-2.283340,-3.224955
3,1776981326.133174,80.337925,22.623037,-41.492516,5.254332,22.751470,-40.989674,5.251922
2,1776981326.133174,80.337925,-43.526402,130.998740,-49.630275,-43.574844,40.353884,-49.673360
0,1776981326.153217,80.357968,0.037524,-2.614798,-4.032166,0.038241,-2.317720,-3.684314
3,1776981326.153217,80.357968,22.927548,-41.605039,5.211820,23.055981,-41.102196,5.209410
2,1776981326.153217,80.357968,-43.071180,130.660281,-49.029824,-43.119622,40.015425,-49.072910
0,1776981326.173252,80.378003,0.025506,-2.735597,-3.584641,0.026224,-2.438519,-3.236788
3,1776981326.173252,80.378003,22.028535,-41.397333,5.398676,22.156967,-40.894491,5.396266
2,1776981326.173252,80.378003,-43.145338,130.833219,-49.229850,-43.193780,40.188363,-49.272936
0,1776981326.193709,80.398459,0.010721,-2.960515,-3.176815,0.011439,-2.663437,-2.828963
3,1776981326.193709,80.398459,21.850257,-41.539431,5.511448,21.978690,-41.036588,5.509038
2,1776981326.193709,80.398459,-43.433337,130.780965,-49.285675,-43.481779,40.136108,-49.328761
0,1776981326.214922,80.419671,0.026232,-2.834286,-3.620608,0.026949,-2.537208,-3.272755
3,1776981326.214922,80.419671,22.242972,-40.830646,5.050704,22.371404,-40.327804,5.048294
2,1776981326.214922,80.419671,-43.135273,130.317282,-48.607167,-43.183715,39.672425,-48.650252
0,1776981326.235348,80.440098,0.029254,-2.498092,-3.282256,0.029972,-2.201014,-2.934403
3,1776981326.235348,80.440098,22.702706,-40.865019,4.924232,22.831138,-40.362176,4.921822
2,1776981326.235348,80.440098,-44.138738,130.402738,-49.207774,-44.187180,39.757881,-49.250859
0,1776981326.257663,80.462414,0.017135,-2.958578,-3.286266,0.017853,-2.661500,-2.938413
3,1776981326.257663,80.462414,22.413727,-41.692883,5.414900,22.542159,-41.190040,5.412490
2,1776981326.257663,80.462414,-43.849675,131.267287,-50.060268,-43.898117,40.622430,-50.103353
0,1776981326.277177,80.481929,0.032062,-2.455062,-3.318576,0.032780,-2.157983,-2.970723
3,1776981326.277177,80.481929,21.763335,-41.812805,5.687171,21.891767,-41.309962,5.684760
2,1776981326.277177,80.481929,-42.856024,130.522913,-48.752334,-42.904466,39.878057,-48.795419
0,1776981326.297081,80.501832,0.018147,-2.922162,-3.253939,0.018865,-2.625084,-2.906086
3,1776981326.297081,80.501832,21.682298,-41.009845,5.340760,21.810730,-40.507003,5.338349
